name,gc_content,Gtex_kidney,gene_disease_ass_count,oncodb_expression,orth_count,gene_length,HPA_kidney,mf_coal,bp_coal,cc_coal,biogrid_coal,kegg_coal,reactome_coal,ucsc_tfbs_coal,up_tissue_coal,transcript_count
ENSG00000113391,45.18,30.0543,0,0.170486560433762,328,16533,12.4,2.0,6.0,3.0,24.0,,,152.0,5.0,20
ENSG00000113396,40.2,34.6706,3,0.012165095881929,285,24273,0.0,7.0,5.0,3.0,61.0,2.0,6.0,39.0,3.0,16
ENSG00000113407,37.18,2.94203,8,2.7989512143061,330,110685,32.7,6.0,2.0,3.0,136.0,1.0,4.0,33.0,6.0,12
ENSG00000113492,59.87,0.341329,2,0.0207072373025992,331,26423,209.8,4.0,7.0,2.0,5.0,8.0,6.0,66.0,3.0,4
ENSG00000113552,40.5,9.173365,11,-0.476402615014326,231,340437,77.1,3.0,8.0,3.0,55.0,2.0,4.0,4.0,6.0,22
ENSG00000113555,54.25,6.37441,0,0.430535334006109,325,46914,3.9,1.0,6.0,5.0,24.0,,,98.0,5.0,27
ENSG00000113558,41.95,0.889639,20,1.03385560737999,336,11371,592.3,7.0,22.0,7.0,416.0,11.0,110.0,77.0,7.0,2
ENSG00000113575,52.54,66.54845,0,-0.072003882811058,286,5214,57.9,9.0,32.0,13.0,417.0,16.0,131.0,76.0,6.0,16
ENSG00000113593,53.03,55.19215,46,-0.334494063151738,344,57508,11.2,2.0,3.0,3.0,39.0,,4.0,57.0,3.0,42
ENSG00000113645,43.32,13.143495,1,-0.284791875472995,340,127695,44.9,5.0,14.0,6.0,94.0,2.0,5.0,130.0,6.0,27
ENSG00000113758,40.73,0.06953315,9,0.0,312,22528,12.8,5.0,16.0,17.0,341.0,,10.0,107.0,13.0,7
ENSG00000113810,46.72,2.290295,0,-0.113497222472365,343,96313,5.9,5.0,9.0,8.0,156.0,,8.0,78.0,9.0,11
ENSG00000113838,40.73,0.2420925,13,0.0,339,98820,6.2,1.0,5.0,2.0,26.0,,,65.0,3.0,13
ENSG00000113905,44.09,10.56607,8,-0.590391915564488,228,21821,31.7,11.0,30.0,7.0,53.0,,6.0,27.0,3.0,11
ENSG00000113924,39.84,13.25785,0,-0.981635106192013,348,130256,202.2,5.0,3.0,3.0,9.0,2.0,4.0,97.0,5.0,6
ENSG00000113946,43.99,1.46826,0,-0.445732516293062,264,5232,64.2,4.0,6.0,3.0,3.0,5.0,4.0,44.0,,2
ENSG00000113966,40.79,19.8203,0,0.217291146350721,331,27373,7.5,5.0,10.0,9.0,14.0,,4.0,51.0,2.0,2
ENSG00000114019,55.11,18.23605,0,-2.30934250513229,320,19811,25.9,1.0,6.0,5.0,168.0,1.0,2.0,97.0,7.0,6
ENSG00000114030,46.23,0.09516815,0,0.0,320,13515,16.3,3.0,11.0,10.0,335.0,4.0,29.0,91.0,6.0,3
ENSG00000114115,52.42,1.4693585,19,0.30108589537669,243,257030,15.6,7.0,8.0,5.0,28.0,,11.0,42.0,5.0,12
ENSG00000114166,54.41,0.06421775,0,0.0,329,15460,16.8,15.0,29.0,12.0,258.0,4.0,50.0,62.0,1.0,3
ENSG00000114209,46.57,5.04905,0,-0.544822701658209,301,18729,43.9,4.0,23.0,7.0,92.0,,,62.0,3.0,5
ENSG00000114251,40.94,19.91455,0,-0.859376001197311,304,128442,2.7,9.0,154.0,13.0,61.0,16.0,24.0,113.0,3.0,9
ENSG00000114331,62.61,0.632404,59,0.0,265,1871,10.4,2.0,5.0,3.0,40.0,1.0,,107.0,9.0,5
ENSG00000114391,53.12,18.22175,0,-0.399462032400241,337,4882,986.2,5.0,14.0,10.0,304.0,2.0,36.0,43.0,7.0,13
ENSG00000114405,48.94,19.8968,1,0.148631576882887,312,14286,10.3,,,,9.0,,,74.0,3.0,9
ENSG00000114473,48.63,94.7151,2,0.0106039156450256,326,5368,6.5,2.0,3.0,6.0,9.0,,,52.0,5.0,3
ENSG00000114503,43.72,11.4367,0,-3.74590197387587,300,107728,42.1,6.0,26.0,7.0,110.0,3.0,57.0,60.0,8.0,9
ENSG00000114573,43.02,26.42,0,-0.457873026952892,336,10226,93.5,7.0,11.0,16.0,218.0,10.0,15.0,78.0,9.0,4
ENSG00000114626,38.85,4.337635,2,-5.63045034776389,338,37408,7.3,2.0,1.0,5.0,15.0,,,55.0,4.0,4
ENSG00000114638,43.29,8.02667,2,-0.318587705643755,264,222251,10.3,2.0,2.0,4.0,58.0,,,55.0,4.0,16
ENSG00000114648,38.79,13.57035,0,-0.336882295013316,325,129516,4.3,1.0,4.0,,42.0,,,82.0,6.0,5
ENSG00000114650,42.26,2.586145,3,1.09071590982777,328,58057,18.1,4.0,12.0,7.0,123.0,,4.0,93.0,11.0,8
ENSG00000114698,58.64,6.50722,5,1.68585251885627,141,2354,25.5,9.0,3.0,3.0,79.0,,,49.0,5.0,1
ENSG00000114735,36.52,0.0,2,0.0,346,38937,9.6,4.0,2.0,1.0,31.0,,,74.0,2.0,4
ENSG00000114738,50.31,8.580845,5,0.358038378659099,324,46399,30.7,8.0,11.0,4.0,33.0,2.0,36.0,102.0,3.0,6
ENSG00000114771,55.65,9.490575,4,0.254943571978063,184,26910,0.2,7.0,3.0,2.0,1.0,,3.0,13.0,3.0,5
ENSG00000114779,59.75,2.565045,0,0.223631475825371,281,19882,80.4,2.0,2.0,6.0,13.0,,4.0,107.0,6.0,7
ENSG00000114805,48.85,8.631695,2,1.05231907689721,333,15259,1.2,3.0,3.0,4.0,55.0,2.0,3.0,113.0,3.0,15
ENSG00000114861,55.87,3.1165,0,-0.298306453770209,330,7379,6.7,15.0,35.0,4.0,61.0,1.0,2.0,171.0,10.0,7
ENSG00000114904,53.82,4.08512,0,-1.0975132266386,337,5207,9.8,5.0,8.0,7.0,610.0,,,89.0,8.0,2
ENSG00000114923,52.52,13.8712,1,-0.385965920539094,251,11189,0.9,5.0,8.0,5.0,5.0,,4.0,89.0,3.0,4
ENSG00000114982,63.62,26.32045,11,0.543596948667753,335,61581,8.9,,6.0,4.0,68.0,,3.0,86.0,10.0,15
ENSG00000115128,50.26,1.000797,14,2.24865338439281,344,3630,112.5,3.0,3.0,7.0,141.0,1.0,5.0,4.0,4.0,5
ENSG00000115137,40.83,0.1196041,2,0.0,332,1551956,3.8,3.0,3.0,1.0,15.0,,,43.0,2.0,11
ENSG00000115170,55.06,20.62875,2,0.377011927851605,257,17884,26.6,17.0,50.0,8.0,123.0,4.0,,145.0,2.0,6
ENSG00000115183,55.78,2.85471,4,-0.386788362733312,322,3778,6.7,1.0,3.0,4.0,61.0,,,157.0,3.0,1
ENSG00000115211,48.82,1.911275,0,0.55050826430079,331,22704,15.8,4.0,11.0,3.0,112.0,1.0,5.0,105.0,7.0,4
ENSG00000115221,46.17,6.72415,4,-0.688907591847252,339,16812,13.9,4.0,26.0,10.0,12.0,8.0,5.0,99.0,5.0,25
ENSG00000115233,42.87,34.5236,0,-0.170654753664847,337,72446,44.8,8.0,35.0,11.0,496.0,9.0,154.0,140.0,9.0,13
ENSG00000115252,43.75,8.572315,15,-0.453261457988113,310,75426,47.1,7.0,5.0,3.0,5.0,7.0,18.0,122.0,7.0,22
ENSG00000115257,41.12,10.454935,21,-0.651173650640566,227,191424,0.8,2.0,7.0,5.0,3.0,,,66.0,2.0,3
ENSG00000115268,36.89,9.230665,0,-0.114712647806658,313,17493,300.4,6.0,15.0,10.0,302.0,2.0,43.0,71.0,5.0,3
ENSG00000115295,64.24,19.1794,0,0.559633444483083,257,12167,7.9,2.0,1.0,5.0,45.0,,,82.0,6.0,9
ENSG00000115339,50.74,13.05265,0,-0.371768511702997,346,18472,11.0,5.0,7.0,7.0,15.0,3.0,15.0,78.0,2.0,12
ENSG00000115361,67.17,9.898835,0,0.476565751810348,331,3423,20.0,7.0,11.0,3.0,20.0,4.0,8.0,36.0,3.0,10
ENSG00000115368,51.42,24.27785,0,-0.63861398195036,339,42628,14.9,1.0,3.0,2.0,86.0,1.0,5.0,57.0,7.0,4
ENSG00000115414,42.53,13.77727,1,-2.55722252834089,261,32722,35.8,14.0,37.0,12.0,847.0,12.0,50.0,134.0,24.0,6
ENSG00000115421,41.84,8.885475,4,-0.257958626059533,259,105308,1.4,5.0,4.0,5.0,27.0,1.0,,75.0,9.0,15
ENSG00000115457,37.9,9.69038,0,-0.063905141971285,261,14023,51.6,5.0,19.0,5.0,11.0,,2.0,102.0,8.0,7
ENSG00000115484,43.39,2.620375,0,-0.472570572530295,336,9346,74.2,6.0,11.0,10.0,437.0,,13.0,56.0,10.0,7
ENSG00000115504,39.53,6.591365,1,-0.470271635746423,324,38839,17.3,,3.0,6.0,108.0,,,161.0,10.0,3
ENSG00000115524,37.07,12.0105,6,-1.1691258137224,336,100277,113.0,4.0,9.0,11.0,432.0,1.0,9.0,98.0,7.0,7
ENSG00000115540,39.4,4.661905,0,0.90461209271103,84,245919,22.1,2.0,,4.0,120.0,,,56.0,4.0,15
ENSG00000115541,47.89,3.18052,4,-0.86367829435554,143,13082,414.6,7.0,5.0,4.0,268.0,,6.0,76.0,6.0,3
ENSG00000115548,57.13,31.3934,19,0.0,248,58883,14.1,7.0,16.0,6.0,53.0,1.0,7.0,105.0,6.0,12
ENSG00000115594,39.15,13.76865,0,-0.419531156485342,172,44884,23.7,12.0,11.0,6.0,33.0,13.0,10.0,22.0,4.0,8
ENSG00000115602,36.81,2.084685,1,-2.17270415407342,236,103250,21.4,8.0,9.0,6.0,22.0,1.0,11.0,33.0,4.0,5
ENSG00000115648,41.13,19.611,0,-0.833178906755596,312,78975,1.0,7.0,2.0,4.0,20.0,,,49.0,4.0,13
ENSG00000115649,55.33,11.782725,0,0.539125317076688,340,45123,68.0,2.0,1.0,3.0,7.0,,,84.0,4.0,7
ENSG00000115705,54.88,23.98355,31,-0.981376668625685,328,41957,0.0,4.0,6.0,5.0,,4.0,4.0,46.0,1.0,6
ENSG00000115758,52.86,62.60825,0,-0.941984100447418,333,8179,98.6,4.0,8.0,3.0,23.0,3.0,4.0,49.0,3.0,5
ENSG00000115761,58.18,8.22938,2,0.373204395130154,338,9086,11.2,1.0,3.0,2.0,143.0,,,84.0,5.0,7
ENSG00000115762,45.42,25.25845,3,0.214717535865179,319,13360,112.9,4.0,1.0,2.0,76.0,,,21.0,7.0,6
ENSG00000115806,37.77,19.48815,0,-0.005109472209113,305,16456,33.9,1.0,6.0,4.0,313.0,,6.0,55.0,7.0,5
ENSG00000115808,40.11,1.125955,11,0.902837686711045,262,73316,8.5,6.0,6.0,9.0,127.0,,18.0,84.0,4.0,21
ENSG00000115816,41.46,16.14785,3,-1.74405293360191,345,129373,25.6,2.0,1.0,2.0,211.0,,,60.0,5.0,13
ENSG00000115840,55.25,0.0,8,0.0,249,4319,6.5,7.0,14.0,3.0,219.0,,8.0,95.0,4.0,2
ENSG00000115866,37.17,5.52518,1,0.0,343,121003,47.7,6.0,4.0,6.0,269.0,1.0,7.0,83.0,7.0,11
ENSG00000115875,50.7,194.2065,0,0.467883618275369,235,5764,33.8,5.0,11.0,5.0,354.0,3.0,11.0,72.0,7.0,13
ENSG00000115896,46.74,6.520735,4,-0.239869449324427,332,119997,31.8,6.0,9.0,2.0,2.0,1.0,,141.0,3.0,16
ENSG00000115935,44.1,2.765985,0,-0.255820216736172,245,64109,13.1,4.0,5.0,5.0,38.0,3.0,19.0,114.0,9.0,10
ENSG00000115944,42.92,3.599305,2,-0.9501278005651,349,149687,60.2,1.0,5.0,6.0,85.0,13.0,15.0,63.0,4.0,17
ENSG00000115966,51.04,0.223983,2,0.0,344,15084,22.7,28.0,56.0,9.0,251.0,29.0,54.0,116.0,8.0,6
ENSG00000115970,61.93,19.1543,0,0.387688476911628,265,5205,7.5,1.0,5.0,3.0,110.0,,3.0,153.0,6.0,35
ENSG00000116001,36.39,7.625395,9,-0.64644828456103,267,164592,25.4,5.0,11.0,7.0,87.0,,5.0,78.0,2.0,17
ENSG00000116062,56.4,114.2425,167,0.737770902247492,344,16303,12.2,17.0,16.0,9.0,188.0,4.0,8.0,75.0,6.0,26
ENSG00000116106,54.01,32.59205,1,0.785227809849562,308,31911,4.9,15.0,44.0,27.0,87.0,1.0,6.0,152.0,4.0,16
ENSG00000116120,39.64,0.7874225,7,-0.969803771486852,336,321490,6.2,5.0,4.0,4.0,118.0,1.0,4.0,95.0,4.0,14
ENSG00000116147,44.56,0.05024495,2,0.0,333,63732,0.0,1.0,17.0,7.0,13.0,5.0,2.0,164.0,2.0,8
ENSG00000116183,56.94,6.370405,1,0.549836408729033,317,8944,5.3,3.0,5.0,4.0,5.0,,2.0,158.0,2.0,4
ENSG00000116191,48.04,4.17026,1,0.0363829716076483,334,4046,6.8,2.0,5.0,2.0,51.0,,,101.0,6.0,9
ENSG00000116285,45.89,0.0,3,0.0,337,34430,158.7,6.0,19.0,5.0,114.0,,,81.0,5.0,27
ENSG00000116337,36.86,12.7147,3,-0.182724407498167,244,151071,5.4,4.0,6.0,1.0,69.0,2.0,4.0,85.0,9.0,17
ENSG00000116455,40.31,2.645685,3,0.612213635006455,326,47054,16.3,3.0,9.0,7.0,363.0,,6.0,51.0,11.0,6
ENSG00000116560,38.38,0.1587715,5,0.0,261,373268,42.5,8.0,25.0,9.0,494.0,,9.0,84.0,12.0,15
ENSG00000116663,39.05,13.93575,7,-0.871723257711692,111,41153,5.7,3.0,10.0,4.0,783.0,1.0,10.0,68.0,3.0,13
ENSG00000116667,43.76,11.395935,1,-0.941980993538214,255,121786,1.3,1.0,,,36.0,,,136.0,5.0,8
ENSG00000116711,50.24,53.74115,0,-0.209444127272183,263,26876,9.1,11.0,26.0,10.0,43.0,23.0,35.0,114.0,3.0,3
ENSG00000116717,59.05,97.8953,9,0.0592139068471327,218,4851,97.0,6.0,22.0,4.0,107.0,23.0,8.0,57.0,6.0,2
ENSG00000116729,43.22,32.7179,5,-0.575668276803998,339,207608,93.5,4.0,13.0,17.0,95.0,,3.0,124.0,4.0,15
ENSG00000116731,39.02,9.132365,1,-0.221102992410493,334,35983,10.1,12.0,8.0,3.0,25.0,2.0,,114.0,6.0,4
ENSG00000116754,62.05,44.5903,2,0.470443730070735,294,61679,41.5,3.0,7.0,3.0,167.0,,10.0,75.0,7.0,6
ENSG00000116761,58.87,0.915323,0,0.243743174674268,248,14664,13.6,8.0,16.0,3.0,64.0,6.0,9.0,28.0,4.0,4
ENSG00000116922,65.97,111.055,9,-0.222637445107781,294,1251,9.3,1.0,,5.0,161.0,,,48.0,3.0,1
ENSG00000116977,48.45,5.97953,0,0.871652821456594,261,15239,22.2,3.0,3.0,5.0,138.0,,,49.0,6.0,1
ENSG00000116981,52.44,3.55714,9,-0.450757805651725,260,12555,0.4,5.0,10.0,1.0,29.0,4.0,5.0,80.0,1.0,9
ENSG00000116996,43.12,50.1743,0,0.356572801669329,179,38925,0.0,4.0,7.0,4.0,,,3.0,35.0,1.0,28
ENSG00000117020,36.81,19.96685,1,-0.195607520421663,310,105233,8.6,5.0,16.0,3.0,67.0,101.0,70.0,138.0,5.0,13
ENSG00000117054,48.03,14.0965,0,-0.343449738175656,321,20244,298.7,6.0,15.0,5.0,120.0,7.0,10.0,32.0,8.0,13
ENSG00000117122,49.55,14.11925,15,-0.701132199039815,307,38162,2.3,2.0,3.0,2.0,6.0,,3.0,71.0,2.0,9
ENSG00000117215,55.33,10.308435,3,0.53264197837611,130,25728,0.1,6.0,18.0,1.0,22.0,10.0,10.0,17.0,3.0,8
ENSG00000117222,37.04,46.8784,2,-0.367175353368996,342,142454,12.6,4.0,7.0,8.0,171.0,1.0,19.0,77.0,6.0,25
ENSG00000117360,66.73,22.49095,5,0.0104761542450107,335,16962,13.3,3.0,7.0,8.0,248.0,1.0,4.0,76.0,7.0,7
ENSG00000117408,44.99,31.2443,6,0.457841805537355,265,40915,21.6,2.0,2.0,2.0,90.0,1.0,,133.0,4.0,8
ENSG00000117410,60.64,25.1041,1,0.60857012404162,344,40704,125.8,5.0,7.0,10.0,33.0,10.0,15.0,104.0,2.0,67
ENSG00000117448,36.3,0.939824,5,-0.321729436626279,333,100196,326.5,11.0,10.0,5.0,45.0,8.0,6.0,53.0,6.0,23
ENSG00000117560,52.98,8.362825,0,-1.17147724033878,322,42622,0.2,5.0,32.0,12.0,105.0,31.0,29.0,33.0,3.0,3
ENSG00000117602,39.84,4.200085,1,0.0,335,112205,3.6,6.0,3.0,2.0,20.0,,,19.0,8.0,7
ENSG00000117616,57.0,7.65488,0,0.442247362352078,323,116315,9.6,1.0,,,28.0,,,31.0,6.0,12
ENSG00000117625,46.08,34.17595,0,-0.0261061563545707,335,14946,15.8,2.0,4.0,5.0,145.0,,,4.0,9.0,11
ENSG00000117682,52.1,0.435478,22,-0.205785597123607,340,70602,25.7,6.0,2.0,3.0,10.0,1.0,12.0,104.0,7.0,23
ENSG00000117748,41.17,1.9945425,2,-3.08937960431223,343,58329,32.7,8.0,37.0,9.0,621.0,5.0,71.0,43.0,5.0,7
ENSG00000117751,36.78,6.78286,0,0.0,266,97823,19.8,8.0,7.0,5.0,75.0,,,53.0,11.0,6
ENSG00000117834,42.48,7.669765,0,0.266362526206306,332,72137,3.7,3.0,3.0,3.0,2.0,,3.0,33.0,3.0,14
ENSG00000117868,67.98,22.577515,21,-4.77910824441263,331,2888,27.5,9.0,4.0,8.0,200.0,,4.0,73.0,9.0,1
ENSG00000117984,52.18,18.1318,0,0.266057106882668,317,12557,265.6,5.0,8.0,12.0,121.0,7.0,15.0,43.0,6.0,6
ENSG00000118096,44.39,14.0055,2,-0.05045130303766,339,4241,27.1,1.0,4.0,8.0,38.0,,3.0,57.0,5.0,1
ENSG00000118137,39.69,2.710515,20,0.441379998717334,220,657121,3.8,17.0,72.0,22.0,146.0,6.0,45.0,10.0,9.0,6
ENSG00000118181,51.35,117.976,0,-1.95475006729854,315,1627,653.0,3.0,9.0,10.0,273.0,2.0,43.0,74.0,5.0,5
ENSG00000118246,38.67,0.917143,0,-2.33019468230145,340,89392,17.5,3.0,7.0,4.0,258.0,,,63.0,8.0,7
ENSG00000118322,57.83,47.09,0,0.717463065908482,329,2546,0.1,3.0,3.0,8.0,2.0,,3.0,134.0,4.0,9
ENSG00000118363,44.78,4.180275,2,0.615568311205975,336,134606,106.5,2.0,2.0,3.0,139.0,1.0,16.0,72.0,7.0,17
ENSG00000118418,51.97,0.1794765,1,-0.573248649669631,317,15120,169.7,3.0,3.0,4.0,33.0,,,69.0,6.0,4
ENSG00000118482,39.07,7.17998,1,0.280617814026159,331,39881,19.9,1.0,3.0,1.0,84.0,,,77.0,9.0,12
ENSG00000118496,37.89,2.43341,0,0.475169144623228,339,18617,4.1,2.0,3.0,1.0,42.0,,7.0,66.0,4.0,2
ENSG00000118503,41.69,12.306825,11,-0.474939244804341,338,126709,7.4,13.0,54.0,5.0,162.0,7.0,17.0,,6.0,21
ENSG00000118507,55.43,0.413946,0,0.0,235,53877,8.2,6.0,10.0,8.0,49.0,,,86.0,6.0,5
ENSG00000118518,39.86,0.3300635,0,-0.05751662147312,286,11572,37.4,5.0,5.0,5.0,68.0,,12.0,55.0,5.0,3
ENSG00000118520,37.11,21.97075,0,-0.042501746974704,240,18904,0.3,8.0,40.0,10.0,116.0,5.0,6.0,51.0,4.0,5
ENSG00000118564,40.4,7.49579,0,0.803083255875244,334,277528,129.2,3.0,7.0,4.0,45.0,,12.0,66.0,5.0,6
ENSG00000118579,45.88,4.152525,0,-0.349993154921465,338,36948,4.8,2.0,2.0,6.0,123.0,,6.0,45.0,1.0,20
ENSG00000118680,37.49,13.60345,0,-0.182563358692601,51,156829,467.3,3.0,2.0,12.0,94.0,8.0,19.0,35.0,5.0,4
ENSG00000118762,40.66,30.21165,0,0.078308243300596,332,11028,49.0,22.0,61.0,27.0,89.0,,4.0,75.0,6.0,12
ENSG00000118777,55.18,21.0598,0,-3.76578389451135,211,1322,3.6,13.0,14.0,8.0,62.0,3.0,8.0,42.0,8.0,2
ENSG00000118849,47.47,2.0459525,3,-2.91063685922733,196,8640,8.1,2.0,2.0,3.0,22.0,,,49.0,1.0,3
ENSG00000119004,56.28,62.62725,0,-0.487663061115239,333,8891,6.1,6.0,,2.0,11.0,,,31.0,5.0,22
ENSG00000119048,43.42,9.539955,0,-0.954248900299183,314,103277,51.1,6.0,33.0,8.0,91.0,1.0,12.0,69.0,3.0,7
ENSG00000119139,56.75,41.5617,12,-0.927742090647795,256,18028,45.1,8.0,11.0,7.0,245.0,2.0,14.0,95.0,10.0,4
ENSG00000119185,39.66,11.5984,0,-1.22780591752281,341,280562,38.6,4.0,39.0,13.0,26.0,,,54.0,2.0,10
ENSG00000119203,49.92,14.06675,0,0.10499233211406,331,21296,15.7,6.0,14.0,3.0,108.0,1.0,13.0,53.0,7.0,10
ENSG00000119231,41.48,4.20217,4,0.052368689624415,255,75738,6.7,4.0,3.0,5.0,55.0,,5.0,79.0,3.0,6
ENSG00000119242,49.88,19.0832,0,0.0138864823559813,337,31358,4.2,2.0,2.0,5.0,73.0,,,73.0,5.0,4
ENSG00000119280,37.35,47.4874,0,0.173026100091097,334,10966,12.6,,,1.0,75.0,,,40.0,6.0,6
ENSG00000119285,39.38,1.50458,3,-0.795799866050792,336,715531,5.4,3.0,6.0,8.0,195.0,1.0,5.0,83.0,7.0,12
ENSG00000119326,63.06,25.55465,0,-1.27890670511166,338,1033,35.7,3.0,2.0,4.0,50.0,,,71.0,4.0,2
ENSG00000119509,57.12,373.057,6,0.517367749909766,331,2182,8.8,2.0,4.0,7.0,16.0,1.0,,111.0,4.0,4
ENSG00000119522,45.75,1.567245,0,-4.06008160651253,315,171739,11.5,5.0,7.0,10.0,101.0,,4.0,166.0,10.0,6
ENSG00000119523,37.23,9.67032,5,-0.770586107909108,340,115247,34.6,10.0,6.0,8.0,33.0,3.0,10.0,64.0,2.0,15
ENSG00000119616,48.18,53.36015,1,0.36837567700078,343,28167,30.4,2.0,1.0,3.0,97.0,1.0,5.0,40.0,3.0,10
ENSG00000119630,58.04,54.44835,0,0.781032571793115,316,6200,2.3,7.0,19.0,3.0,7.0,6.0,5.0,65.0,2.0,12
ENSG00000119650,52.33,19.33555,11,0.0,333,67047,31.9,1.0,3.0,6.0,26.0,,3.0,125.0,5.0,96
ENSG00000119655,43.11,1.6873,0,1.67747480402912,265,70781,325.4,4.0,13.0,7.0,46.0,2.0,9.0,86.0,4.0,5
ENSG00000119699,47.49,12.40265,2,0.105627722569019,332,54171,2.4,10.0,48.0,10.0,9.0,28.0,9.0,95.0,4.0,9
ENSG00000119707,41.03,26.1075,0,-0.182089142382333,330,38666,19.3,4.0,5.0,2.0,234.0,1.0,,77.0,13.0,11
ENSG00000119715,43.26,6.080845,3,0.135470979950873,249,75738,6.2,18.0,22.0,6.0,102.0,1.0,4.0,124.0,2.0,3
ENSG00000119718,42.48,4.765675,2,-0.0771917387482617,343,383105,5.0,5.0,12.0,3.0,120.0,1.0,5.0,46.0,3.0,14
ENSG00000119720,39.55,7.348395,0,-0.372753671893012,344,33707,1.1,1.0,9.0,4.0,23.0,,,79.0,3.0,8
ENSG00000119723,56.51,3.125855,30,-2.11906691558865,340,141631,23.2,15.0,1.0,5.0,55.0,3.0,4.0,70.0,5.0,8
ENSG00000119771,44.46,8.041585,5,-0.0759978270400493,332,40447,1.6,1.0,,,24.0,,,168.0,4.0,24
ENSG00000119772,41.69,11.46333,5,-0.363241064138361,284,115326,4.5,11.0,32.0,10.0,83.0,3.0,15.0,141.0,9.0,25
ENSG00000119782,41.2,44.28385,3,-0.196012477056693,334,74120,3.1,8.0,29.0,6.0,37.0,,6.0,9.0,3.0,10
ENSG00000119820,36.98,9.00621,0,-0.110655047237974,341,12351,7.8,1.0,3.0,6.0,59.0,,,41.0,3.0,2
ENSG00000119844,49.31,85.63295,1,-0.468161840625919,328,8375,56.6,1.0,2.0,7.0,38.0,,,100.0,9.0,4
ENSG00000119899,45.57,0.0,6,0.0,340,21169,32.2,4.0,8.0,8.0,7.0,1.0,15.0,52.0,3.0,12
ENSG00000119900,0.0,0.0,0,0.0,315,0,7.2,1.0,,1.0,2.0,,,52.0,2.0,0
ENSG00000119917,45.06,45.37265,15,-0.49419165509298,111,29283,19.5,3.0,7.0,3.0,83.0,,4.0,10.0,5.0,38
ENSG00000119938,34.98,17.89845,0,0.257221140736994,296,51438,11.7,5.0,4.0,2.0,33.0,2.0,9.0,35.0,4.0,8
ENSG00000119950,39.61,0.4230535,3,0.171873061778609,338,229325,39.6,8.0,2.0,6.0,53.0,,,128.0,3.0,1
ENSG00000120054,47.72,143.546,15,0.755460289026771,340,5886,0.1,3.0,5.0,2.0,10.0,,4.0,45.0,2.0,3
ENSG00000120159,44.97,17.45105,14,-0.295476166555914,334,34135,16.4,,3.0,,29.0,,,69.0,9.0,9
ENSG00000120217,38.82,5.90671,0,0.278252389543858,205,73370,1.6,1.0,23.0,8.0,309.0,2.0,8.0,29.0,4.0,3
ENSG00000120256,52.47,1.975955,0,0.888189240243629,339,60698,20.4,1.0,7.0,3.0,39.0,,,54.0,3.0,20
ENSG00000120278,47.34,1.26026,17,-1.67961860690182,321,219006,3.8,1.0,2.0,2.0,59.0,,7.0,130.0,4.0,3
ENSG00000120306,40.65,8.75404,0,0.109292429539361,182,11078,267.2,1.0,1.0,4.0,26.0,,3.0,91.0,3.0,3
ENSG00000120314,45.88,19.09665,0,-0.261379605701051,323,49608,6.1,,1.0,3.0,53.0,,,93.0,6.0,6
ENSG00000120437,42.22,14.55545,13,-0.2741245350449,326,21259,27.3,2.0,3.0,4.0,55.0,13.0,4.0,88.0,7.0,3
ENSG00000120457,48.41,2.35434,0,-0.227869552457546,328,18903,2.9,5.0,8.0,5.0,19.0,9.0,11.0,73.0,7.0,4
ENSG00000120458,37.4,0.04872315,1,0.0,336,581044,3.7,,,,5.0,,,99.0,8.0,1
ENSG00000120471,57.83,1.89252,6,2.44859125319453,21,16090,0.2,,2.0,2.0,2.0,2.0,6.0,32.0,,13
ENSG00000120526,47.95,186.1275,8,-0.174607507234908,338,20469,7.8,1.0,1.0,4.0,40.0,,,75.0,8.0,3
ENSG00000120539,46.77,4.54723,1,0.413489543077881,333,54257,4.0,5.0,10.0,5.0,54.0,,6.0,65.0,3.0,8
ENSG00000120594,43.74,15.72265,4,1.02268739007029,321,35597,10.8,1.0,,1.0,59.0,,,130.0,4.0,5
ENSG00000120675,50.24,0.0490948,0,0.0,317,1689,9.4,2.0,6.0,2.0,174.0,,,57.0,4.0,1
ENSG00000120685,44.64,7.3451,0,-0.314895856992264,342,45982,6.3,,,,11.0,,,52.0,8.0,19
ENSG00000120696,51.33,48.72035,1,-0.065775985777363,188,50300,5.5,1.0,6.0,3.0,214.0,,12.0,43.0,3.0,4
ENSG00000120705,56.81,34.1573,11,-0.241271041218572,263,14589,46.6,8.0,6.0,3.0,95.0,1.0,12.0,90.0,7.0,24
ENSG00000120708,36.91,6.021985,1,0.063657047074434,333,163154,32.3,7.0,9.0,7.0,10.0,,2.0,79.0,2.0,9
ENSG00000120709,49.28,60.00625,0,-1.64740864285455,176,17944,10.4,1.0,1.0,1.0,73.0,,,100.0,7.0,3
ENSG00000120733,36.89,5.289665,19,-1.17509200679082,329,79842,21.6,6.0,4.0,3.0,67.0,1.0,3.0,105.0,6.0,6
ENSG00000120784,48.67,1.96713,0,1.22370571271841,64,9391,3.4,4.0,3.0,1.0,8.0,1.0,3.0,7.0,3.0,8
ENSG00000120800,42.34,605.0395,2,0.461045955921941,341,5627,3.3,2.0,11.0,8.0,179.0,,5.0,96.0,3.0,6
ENSG00000120820,51.68,5.862225,1,0.620447926052384,343,46761,4.3,2.0,,2.0,26.0,,,66.0,1.0,3
